Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2009,8,6,16,10.2,13.1,4.9,0,3,0,3,0,NaN,NaN
2009,8,7,19.3,6.3,12.8,5.2,0,0,0,0,0,NaN,NaN
2009,8,8,22.9,7.7,15.3,2.7,0,0,0,0,0,NaN,NaN
2009,8,9,24.2,12.3,18.3,0,0.3,0,0,0,0,NaN,NaN
2009,8,10,25.2,11.3,18.3,0,0.3,0,0,0,0,NaN,NaN
2009,8,11,19.7,12.7,16.2,1.8,0,1,0,1,0,35,35
2009,8,12,22.2,7.2,14.7,3.3,0,0,0,0,0,35,32
2009,8,13,13.4,8.5,11,7,0,6.6,0,6.6,0,NaN,NaN
2009,8,14,11.4,8.3,9.9,8.1,0,5.8,0,5.8,0,33,37
2009,8,15,13.8,7.3,10.6,7.4,0,5,0,5,0,2,39
2009,8,16,17.8,9.2,13.5,4.5,0,0,0,0,0,33,33
2009,8,17,24.1,9,16.6,1.4,0,0,0,0,0,NaN,NaN
2009,8,18,25,14,19.5,0,1.5,3.6,0,3.6,0,5,50
2009,8,19,21.7,12,16.9,1.1,0,0,0,0,0,35,32
2009,8,20,22.9,11.4,17.2,0.8,0,0,0,0,0,14,41
2009,8,21,30.9,11,21,0,3,0,0,0,0,18,35
2009,8,22,23.1,12.6,17.9,0.1,0,0,0,0,0,NaN,NaN
2009,8,23,23.4,10,16.7,1.3,0,0,0,0,0,35,52
2009,8,24,22.2,5.7,14,4,0,0,0,0,0,NaN,NaN
2009,8,25,27,6.6,16.8,1.2,0,0,0,0,0,NaN,NaN
2009,8,26,22.1,11.5,16.8,1.2,0,0,0,0,0,NaN,NaN
2009,8,27,25,8.7,16.9,1.1,0,0,0,0,0,NaN,NaN
2009,8,28,27.8,7.9,17.9,0.1,0,0,0,0,0,NaN,NaN
2009,8,29,26.7,8.3,17.5,0.5,0,0,0,0,0,17,33
2009,8,30,26.3,7.7,17,1,0,0,0,0,0,NaN,NaN
2009,8,31,29.4,8.2,18.8,0,0.8,0,0,0,0,NaN,NaN
2009,9,1,28.6,11.8,20.2,0,2.2,0,0,0,0,NaN,NaN
2009,9,2,29.6,11.5,20.6,0,2.6,0,0,0,0,28,37
2009,9,3,30.2,9.5,19.9,0,1.9,0,0,0,0,18,83
2009,9,4,24.1,8.8,16.5,1.5,0,0,0,0,0,23,41
2009,9,5,23.2,6.6,14.9,3.1,0,0,0,0,0,16,39
2009,9,6,22,6.6,14.3,3.7,0,0,0,0,0,24,56
2009,9,7,18.1,3.9,11,7,0,0,0,0,0,27,52
2009,9,8,19.3,6.2,12.8,5.2,0,0,0,0,0,27,57
2009,9,9,21.8,6.4,14.1,3.9,0,0,0,0,0,NaN,NaN
2009,9,10,19.1,8.6,13.9,4.1,0,0,0,0,0,35,41
2009,9,11,23.8,2.7,13.3,4.7,0,0,0,0,0,18,32
2009,9,12,26.6,5.8,16.2,1.8,0,0,0,0,0,15,39
2009,9,13,23.5,5.2,14.4,3.6,0,0,0,0,0,14,33
2009,9,14,22.7,4,13.4,4.6,0,0,0,0,0,NaN,NaN
2009,9,15,26.5,7.5,17,1,0,0,0,0,0,NaN,NaN
2009,9,16,30.7,9.2,20,0,2,0,0,0,0,15,41
2009,9,17,20.7,7.9,14.3,3.7,0,0.2,0,0.2,0,36,70
2009,9,18,24,6.2,15.1,2.9,0,0,0,0,0,NaN,NaN
2009,9,19,28.1,9.2,18.7,0,0.7,0,0,0,0,27,46
2009,9,20,15.8,5.9,10.9,7.1,0,2,0,2,0,2,44
2009,9,21,21.8,1.8,11.8,6.2,0,0,0,0,0,NaN,NaN
2009,9,22,28.8,9.4,19.1,0,1.1,0,0,0,0,NaN,NaN
2009,9,23,33.2,11.2,22.2,0,4.2,0,0,0,0,NaN,NaN
2009,9,24,30.4,9.8,20.1,0,2.1,0,0,0,0,3,33
2009,9,25,23.8,4,13.9,4.1,0,0,0,0,0,NaN,NaN
2009,9,26,22.4,6.4,14.4,3.6,0,0,0,0,0,27,69
2009,9,27,13.1,3,8.1,9.9,0,0,0,0,0,35,41
2009,9,28,16.2,2.3,9.3,8.7,0,0,0,0,0,15,69
2009,9,29,21.6,4.9,13.3,4.7,0,0,0,0,0,23,50
2009,9,30,10.8,1.1,6,12,0,0,0,0,0,36,35
2009,10,1,13.1,-4.7,4.2,13.8,0,0,0,0,0,NaN,NaN
2009,10,2,12.4,-3,4.7,13.3,0,0,0,0,0,NaN,NaN
2009,10,3,5.9,0.3,3.1,14.9,0,0,0.6,0.6,0,36,39
2009,10,4,2.2,0,1.1,16.9,0,0,2.8,2.8,0,35,37
2009,10,5,6.4,0.1,3.3,14.7,0,0,0.4,0.4,0,18,32
2009,10,6,17.8,1,9.4,8.6,0,0,0,0,0,35,76
2009,10,7,3.2,-1.8,0.7,17.3,0,0,0.4,0.4,0,36,52
2009,10,8,1.9,-10,-4.1,22.1,0,0,1,0.6,0,2,54
2009,10,9,-6.1,-11.6,-8.9,26.9,0,0,0.6,0.6,1,35,48
2009,10,10,-5,-8.7,-6.9,24.9,0,0,0,0,0,NaN,NaN
2009,10,11,-5.8,-12.9,-9.4,27.4,0,0,1,1,0,NaN,NaN
2009,10,12,-5.1,-16.3,-10.7,28.7,0,0,0,0,0,NaN,NaN
2009,10,13,-3.6,-7.7,-5.7,23.7,0,0,3.6,2.6,1,NaN,NaN
2009,10,14,-0.3,-4.3,-2.3,20.3,0,0,6,4.6,7,NaN,NaN
2009,10,15,7.1,-3.3,1.9,16.1,0,0,0,0,8,NaN,NaN
2009,10,16,11.1,-4.4,3.4,14.6,0,0,0,0,4,NaN,NaN
2009,10,17,15.6,1.1,8.4,9.6,0,0,0,0,0,NaN,NaN
2009,10,18,7.2,1,4.1,13.9,0,0.4,0,0.4,0,NaN,NaN
2009,10,19,4.4,3.2,3.8,14.2,0,2,0,2,0,NaN,NaN
2009,10,20,5.7,2.1,3.9,14.1,0,2,0,2,0,NaN,NaN
2009,10,21,8.8,0.7,4.8,13.2,0,0,0,0,0,NaN,NaN
2009,10,22,12.2,1.5,6.9,11.1,0,0,0,0,0,NaN,NaN
2009,10,23,12,0.1,6.1,11.9,0,0,0,0,0,NaN,NaN
2009,10,24,6.4,-1.6,2.4,15.6,0,3.2,6,9.2,0,34,44
2009,10,25,7.3,-4.3,1.5,16.5,0,0,0,0,0,NaN,NaN
2009,10,26,9.5,2.4,6,12,0,0,0,0,0,26,61
2009,10,27,3,-0.3,1.4,16.6,0,1.2,2.2,3.4,0,27,59
2009,10,28,3.8,-1.8,1,17,0,0,0,0,0,NaN,NaN
2009,10,29,6.7,-5,0.9,17.1,0,0.2,0,0.2,0,27,44
2009,10,30,8.3,0.4,4.4,13.6,0,0,0,0,0,27,39
2009,10,31,14.4,1.3,7.9,10.1,0,0,0,0,0,27,67
2009,11,1,7.7,-1.5,3.1,14.9,0,0.2,0,0.2,0,29,39
2009,11,2,11.8,-3.5,4.2,13.8,0,0,0,0,0,27,50
2009,11,3,9.3,-1.5,3.9,14.1,0,0,0,0,0,30,32
2009,11,4,3,-6,-1.5,19.5,0,0,0,0,0,NaN,NaN
2009,11,5,19.9,-3.6,8.2,9.8,0,0,0,0,0,24,56
2009,11,6,11,1.8,6.4,11.6,0,0,0,0,0,27,83
2009,11,7,8.5,-3.4,2.6,15.4,0,0,0,0,0,24,54
2009,11,8,6.9,-4.2,1.4,16.6,0,0,0,0,0,28,39
2009,11,9,10.1,-6.8,1.7,16.3,0,0,0,0,0,18,44
2009,11,10,9.2,-1.8,3.7,14.3,0,0,0,0,0,24,61
2009,11,11,8.6,-7.7,0.5,17.5,0,0,0,0,0,27,52
2009,11,12,3.5,-9.6,-3.1,21.1,0,0,0,0,0,NaN,NaN
2009,11,13,5.9,-7,-0.6,18.6,0,0,0,0,0,27,50
2009,11,14,1.9,-6.5,-2.3,20.3,0,0,0,0,0,NaN,NaN
2009,11,15,10.5,-3.4,3.6,14.4,0,0,0,0,0,25,69
2009,11,16,15.3,-2.8,6.3,11.7,0,0,0,0,0,20,59
2009,11,17,12.2,-0.9,5.7,12.3,0,0,0,0,0,21,83
2009,11,18,6.6,-6.5,0.1,17.9,0,0,0,0,0,21,33
2009,11,19,11,-5.2,2.9,15.1,0,0,0,0,0,24,52
2009,11,20,12,-5.2,3.4,14.6,0,0,0,0,0,18,39
2009,11,21,5.5,-3.8,0.9,17.1,0,0,0,0,0,NaN,NaN
2009,11,22,3.6,-6.6,-1.5,19.5,0,0,0,0,0,NaN,NaN
2009,11,23,7.6,-7.1,0.3,17.7,0,0,0,0,0,29,39
2009,11,24,7.1,-3.2,2,16,0,0,0,0,0,31,32
2009,11,25,14.9,-5.8,4.6,13.4,0,0,0,0,0,26,50
2009,11,26,12.9,0.6,6.8,11.2,0,0,0,0,0,NaN,NaN
2009,11,27,1.6,-8,-3.2,21.2,0,0,5,3.4,0,2,44
2009,11,28,3.4,-10.6,-3.6,21.6,0,0,0,0,5,27,32
2009,11,29,9.2,-1.4,3.9,14.1,0,0,0,0,0,NaN,NaN
2009,11,30,-1,-6.3,-3.7,21.7,0,0,1.8,1.8,0,36,70
2009,12,1,-3.9,-14,-9,27,0,0,0,0,2,33,35
2009,12,2,-6.5,-15.7,-11.1,29.1,0,0,0,0,1,NaN,NaN
2009,12,3,-4.8,-18.3,-11.6,29.6,0,0,0,0,0,NaN,NaN
2009,12,4,1.2,-7,-2.9,20.9,0,0,11,9,0,35,74
2009,12,5,-5.8,-14.2,-10,28,0,0,2.6,2.6,13,34,76
2009,12,6,-14.1,-21.1,-17.6,35.6,0,0,1,1,13,1,50
2009,12,7,-17.7,-27.6,-22.7,40.7,0,0,0,0,5,NaN,NaN
2009,12,8,-14.1,-26.4,-20.3,38.3,0,0,0,0,5,NaN,NaN
2009,12,9,-8.9,-16.3,-12.6,30.6,0,0,3,3,5,NaN,NaN
2009,12,10,-8.8,-13.6,-11.2,29.2,0,0,2.2,1.6,10,NaN,NaN
2009,12,11,-6.6,-14.9,-10.8,28.8,0,0,1.8,1.8,8,NaN,NaN
2009,12,12,-13.9,-30.1,-22,40,0,0,0.4,0.4,13,3,37
2009,12,13,-26.3,-30.2,-28.3,46.3,0,0,0.6,0.6,14,NaN,NaN
2009,12,14,-20,-32.4,-26.2,44.2,0,0,0,0,11,NaN,NaN
2009,12,15,-1.1,-29.4,-15.3,33.3,0,0,0,0,11,NaN,NaN
2009,12,16,5.8,-11.6,-2.9,20.9,0,0,0,0,10,NaN,NaN
2009,12,17,6.5,-6.5,0,18,0,0,0,0,8,NaN,NaN
2009,12,18,8.2,-13.2,-2.5,20.5,0,0,0,0,8,26,61
2009,12,19,4.1,-11.5,-3.7,21.7,0,0,0,0,7,NaN,NaN
2009,12,20,-4.7,-12.3,-8.5,26.5,0,0,3.6,2.4,7,34,54
2009,12,21,-11.6,-13,-12.3,30.3,0,0,2,0.8,10,NaN,NaN
2009,12,22,-13,-17.1,-15.1,33.1,0,0,4.6,2,12,NaN,NaN
2009,12,23,-13.4,-22,-17.7,35.7,0,0,0.2,0.2,15,NaN,NaN
2009,12,24,-4.5,-22.8,-13.7,31.7,0,0,0,0,14,NaN,NaN
2009,12,25,-4,-17.6,-10.8,28.8,0,0,0,0,13,NaN,NaN
2009,12,26,-0.1,-16.5,-8.3,26.3,0,0,0,0,13,NaN,NaN
2009,12,27,-0.4,-12.5,-6.5,24.5,0,0,0,0,13,NaN,NaN
2009,12,28,-2.2,-14.8,-8.5,26.5,0,0,0,0,13,NaN,NaN
2009,12,29,-2.2,-16.5,-9.4,27.4,0,0,0,0,12,NaN,NaN
2009,12,30,-11.9,-18,-15,33,0,0,1.8,0.6,11,NaN,NaN
2009,12,31,-17.9,-24.1,-21,39,0,0,2.6,2,11,NaN,NaN
2010,1,1,-10,-22.8,-16.4,34.4,0,0,0,0,14,17,32
2010,1,2,-6.9,-15.1,-11,29,0,0,0,0,12,36,32
2010,1,3,-5.5,-16.3,-10.9,28.9,0,0,0,0,12,35,46
2010,1,4,-5.9,-13.4,-9.7,27.7,0,0,0,0,12,NaN,NaN
2010,1,5,-12.9,-17.1,-15,33,0,0,7.4,4.6,12,NaN,NaN
2010,1,6,-12.3,-25.6,-19,37,0,0,0,0,18,NaN,NaN
2010,1,7,-7.6,-26,-16.8,34.8,0,0,0,0,17,NaN,NaN
2010,1,8,8.1,-11.4,-1.7,19.7,0,0,0,0,12,NaN,NaN
2010,1,9,7.7,-8.4,-0.4,18.4,0,0,0,0,10,27,57
2010,1,10,9,0,4.5,13.5,0,0,0,0,6,NaN,NaN
2010,1,11,11.8,-1,5.4,12.6,0,0,0,0,4,18,44
2010,1,12,10.2,0.4,5.3,12.7,0,0,0,0,3,27,33
2010,1,13,8.8,-3.6,2.6,15.4,0,0,0,0,3,NaN,NaN
2010,1,14,9.2,-3.9,2.7,15.3,0,0,0,0,2,27,33
2010,1,15,9.6,-4.9,2.4,15.6,0,0,0,0,2,25,61
2010,1,16,5.9,-5.5,0.2,17.8,0,0,0,0,2,26,72
2010,1,17,6.9,-11.5,-2.3,20.3,0,0,0,0,1,NaN,NaN
2010,1,18,9.3,-5.8,1.8,16.2,0,0,0,0,1,NaN,NaN
2010,1,19,2.7,-8.5,-2.9,20.9,0,0,0,0,1,NaN,NaN
2010,1,20,3,-5.1,-1.1,19.1,0,0,0,0,1,NaN,NaN
2010,1,21,4.5,-8.3,-1.9,19.9,0,0,0.6,0.6,0,NaN,NaN
2010,1,22,-7.1,-9.2,-8.2,26.2,0,0,0.8,0.8,1,NaN,NaN
2010,1,23,-7.4,-8.8,-8.1,26.1,0,0,0.8,0.8,2,34,46
2010,1,24,-7.8,-11.2,-9.5,27.5,0,0,0.2,0.2,4,NaN,NaN
2010,1,25,-11.1,-14.3,-12.7,30.7,0,0,2.8,1.2,3,NaN,NaN
2010,1,26,-10.3,-17.8,-14.1,32.1,0,0,0.6,0.2,6,NaN,NaN
2010,1,27,-5.3,-20.8,-13.1,31.1,0,0,0,0,6,NaN,NaN
2010,1,28,0.6,-15.9,-7.7,25.7,0,0,0,0,6,NaN,NaN
2010,1,29,-1,-12.8,-6.9,24.9,0,0,0,0,4,NaN,NaN
2010,1,30,-6.8,-10.4,-8.6,26.6,0,0,0.2,0.2,4,NaN,NaN
2010,1,31,-9.9,-12.5,-11.2,29.2,0,0,1.4,1.4,5,NaN,NaN
2010,2,1,0.7,-10.5,-4.9,22.9,0,0,0,0,6,NaN,NaN
2010,2,2,-3.9,-9.6,-6.8,24.8,0,0,0,0,6,NaN,NaN
2010,2,3,-6.5,-8.6,-7.6,25.6,0,0,0.4,0.4,5,NaN,NaN
2010,2,4,-2.7,-12.8,-7.8,25.8,0,0,0,0,6,NaN,NaN
2010,2,5,-1.4,-14.8,-8.1,26.1,0,0,0,0,5,NaN,NaN
2010,2,6,-9.6,-17.3,-13.5,31.5,0,0,0,0,3,NaN,NaN
2010,2,7,-7.4,-12.1,-9.8,27.8,0,0,0,0,3,NaN,NaN
2010,2,8,-7.5,-12.9,-10.2,28.2,0,0,1,1,3,NaN,NaN
2010,2,9,2.4,-14.1,-5.9,23.9,0,0,0,0,4,NaN,NaN
2010,2,10,0.5,-10.7,-5.1,23.1,0,0,0,0,3,NaN,NaN
2010,2,11,3.5,-14.3,-5.4,23.4,0,0,0,0,3,NaN,NaN
2010,2,12,6.3,-11.8,-2.8,20.8,0,0,0,0,3,NaN,NaN
2010,2,13,-6.5,-11.9,-9.2,27.2,0,0,0,0,3,NaN,NaN
2010,2,14,-0.3,-8,-4.2,22.2,0,0,0,0,3,NaN,NaN
2010,2,15,3,-2.8,0.1,17.9,0,0,0,0,3,34,37
2010,2,16,-0.4,-3.8,-2.1,20.1,0,0,0.8,0.2,2,NaN,NaN
2010,2,17,0.9,-1.6,-0.4,18.4,0,0,4.6,4.6,9,34,41
2010,2,18,1.4,-5.1,-1.9,19.9,0,0,0.4,0.4,4,34,37
2010,2,19,-2.5,-8.7,-5.6,23.6,0,0,0,0,3,NaN,NaN
2010,2,20,-4.2,-15,-9.6,27.6,0,0,0,0,3,NaN,NaN
2010,2,21,6.5,-14.3,-3.9,21.9,0,0,0,0,3,NaN,NaN
2010,2,22,-0.4,-12.1,-6.3,24.3,0,0,0,0,3,NaN,NaN
2010,2,23,4.7,-11.8,-3.6,21.6,0,0,0,0,3,NaN,NaN
2010,2,24,5.5,-3.2,1.2,16.8,0,0,0,0,2,NaN,NaN
2010,2,25,8.3,-3.9,2.2,15.8,0,0,0,0,2,26,35
2010,2,26,4.7,-4.7,0,18,0,0,0,0,2,NaN,NaN
2010,2,27,6.9,-5.6,0.7,17.3,0,0,0,0,2,NaN,NaN
2010,2,28,7.2,-4.4,1.4,16.6,0,0,0,0,1,NaN,NaN
2010,3,1,8.2,-3.9,2.2,15.8,0,0,0,0,1,NaN,NaN
2010,3,2,7.8,-4.7,1.6,16.4,0,0,0,0,1,NaN,NaN
2010,3,3,9.7,-0.6,4.6,13.4,0,0,0,0,1,NaN,NaN
2010,3,4,8.6,-3.2,2.7,15.3,0,0,0,0,0,NaN,NaN
2010,3,5,9.1,-2.4,3.4,14.6,0,0,0,0,0,NaN,NaN
2010,3,6,9.9,-4.3,2.8,15.2,0,0,0,0,0,NaN,NaN
2010,3,7,13.3,-4.6,4.4,13.6,0,0,0,0,0,NaN,NaN
2010,3,8,6.9,-3.6,1.7,16.3,0,0,0.3,0.3,0,1,52
2010,3,9,0.3,-7.1,-3.4,21.4,0,0,0,0,0,NaN,NaN
2010,3,10,6,-7.2,-0.6,18.6,0,0,0,0,0,NaN,NaN
2010,3,11,11.5,-6.3,2.6,15.4,0,0,0,0,0,25,41
2010,3,12,14.8,-5.3,4.8,13.2,0,0,0,0,0,22,52
2010,3,13,4.8,-2.9,1,17,0,0,0,0,0,33,44
2010,3,14,8.8,-7.8,0.5,17.5,0,0,0,0,0,NaN,NaN
2010,3,15,13.6,-3.1,5.3,12.7,0,0,0,0,0,NaN,NaN
2010,3,16,14.1,-1.5,6.3,11.7,0,0,0,0,0,NaN,NaN
2010,3,17,12.2,0,6.1,11.9,0,0,0,0,0,29,70
2010,3,18,4.7,-4.4,0.2,17.8,0,0,0,0,0,36,59
2010,3,19,4.1,-8.6,-2.3,20.3,0,0,1.2,0.4,1,NaN,NaN
2010,3,20,14.3,-5,4.7,13.3,0,0,0,0,0,NaN,NaN
2010,3,21,13.8,3.8,8.8,9.2,0,0,0,0,0,29,56
2010,3,22,5.1,-2.4,1.4,16.6,0,0,0,0,0,34,39
2010,3,23,10.9,-3,4,14,0,0,0,0,0,NaN,NaN
2010,3,24,-0.1,-4.7,-2.4,20.4,0,0,0,0,0,16,35
2010,3,25,10.9,-5.5,2.7,15.3,0,0,0,0,0,17,33
2010,3,26,4.4,-0.2,2.1,15.9,0,0.6,0,0.6,0,NaN,NaN
2010,3,27,14.9,0.2,7.6,10.4,0,0,0,0,0,28,37
2010,3,28,16.8,1.9,9.4,8.6,0,0,0,0,0,24,57
2010,3,29,14.6,-4,5.3,12.7,0,0,0,0,0,27,80
2010,3,30,9.1,-0.5,4.3,13.7,0,0,0,0,0,27,57
2010,3,31,8,-0.3,3.9,14.1,0,0,0,0,0,29,35
2010,4,1,9.1,-6,1.6,16.4,0,0,0,0,0,29,33
2010,4,2,9.3,-5.4,2,16,0,0,0,0,0,NaN,NaN
2010,4,3,9.6,-3.2,3.2,14.8,0,0,0,0,0,27,54
2010,4,4,8.5,-1.4,3.6,14.4,0,0,0,0,0,27,39
2010,4,5,9.5,-6.8,1.4,16.6,0,0,0,0,0,15,32
2010,4,6,10.9,-4.6,3.2,14.8,0,0,0,0,0,27,35
2010,4,7,13.3,-1.9,5.7,12.3,0,0,0,0,0,27,44
2010,4,8,15.3,-2.6,6.4,11.6,0,0.6,2.4,3,0,33,95
2010,4,9,4.5,-4.5,0,18,0,0,0,0,3,29,59
2010,4,10,6.2,-4.4,0.9,17.1,0,0,0,0,0,32,44
2010,4,11,3.7,-9.4,-2.9,20.9,0,0,0,0,0,14,41
2010,4,12,1.8,-3.6,-0.9,18.9,0,0,2.6,2.6,0,13,32
2010,4,13,1.9,-0.9,0.5,17.5,0,0,0.6,0.6,2,1,46
2010,4,14,13.2,0.8,7,11,0,0,0,0,0,34,74
2010,4,15,13,-2.3,5.4,12.6,0,0,0,0,0,17,32
2010,4,16,18.5,-3.6,7.5,10.5,0,0,0,0,0,13,32
2010,4,17,20.5,0.4,10.5,7.5,0,0,0,0,0,14,46
2010,4,18,18.1,1.4,9.8,8.2,0,0,0,0,0,34,44
2010,4,19,19.9,3.4,11.7,6.3,0,0,0,0,0,12,33
2010,4,20,21.4,2.9,12.2,5.8,0,0,0,0,0,16,48
2010,4,21,21.8,4.4,13.1,4.9,0,0,0,0,0,18,46
2010,4,22,16,1.9,9,9,0,2.2,0,2.2,0,35,54
2010,4,23,12.5,1.5,7,11,0,0.8,0,0.8,0,34,41
2010,4,24,10.7,-2.3,4.2,13.8,0,0.6,18.4,19,0,21,52
2010,4,25,9,0.2,4.6,13.4,0,0,2,2,5,32,32
2010,4,26,10.9,-1.3,4.8,13.2,0,0,0,0,0,14,41
2010,4,27,8.8,0.1,4.5,13.5,0,0.4,0,0.4,0,17,32
2010,4,28,5,0.2,2.6,15.4,0,10.6,6.6,17.2,0,34,67
2010,4,29,3.1,-0.7,1.2,16.8,0,0.2,4.2,4.2,3,34,76
2010,4,30,11.4,1.1,6.3,11.7,0,0,0,0,0,32,44
2010,5,1,12.4,-1.1,5.7,12.3,0,0,0,0,0,NaN,NaN
2010,5,2,14.1,4.2,9.2,8.8,0,0.2,0,0.2,0,28,32
2010,5,3,13.8,0.7,7.3,10.7,0,0.8,0,0.8,0,26,67
2010,5,4,1.8,-1.4,0.2,17.8,0,0,4,4,0,36,82
2010,5,5,-0.5,-3.6,-2.1,20.1,0,0,2.4,2.4,1,1,41
2010,5,6,3.1,-3.2,-0.1,18.1,0,0,0,0,0,4,32
2010,5,7,7.8,-3.9,2,16,0,0,0,0,0,NaN,NaN
2010,5,8,10.6,-3.7,3.5,14.5,0,0,0,0,0,16,37
2010,5,9,8.2,0.7,4.5,13.5,0,0.8,0,0.8,0,33,32
2010,5,10,10.5,-2.7,3.9,14.1,0,0,0,0,0,NaN,NaN
2010,5,11,13.8,-1.9,6,12,0,0,0,0,0,NaN,NaN
2010,5,12,18.5,-1,8.8,9.2,0,0,0,0,0,18,39
2010,5,13,18.3,2.5,10.4,7.6,0,0,0,0,0,NaN,NaN
2010,5,14,19.6,6,12.8,5.2,0,0,0,0,0,31,37
2010,5,15,21.1,6.9,14,4,0,0,0,0,0,36,33
2010,5,16,24.6,5.7,15.2,2.8,0,0,0,0,0,16,35
2010,5,17,25.6,8.1,16.9,1.1,0,0.4,0,0.4,0,2,59
2010,5,18,25.3,7.7,16.5,1.5,0,1.4,0,1.4,0,11,33
2010,5,19,21.1,10.4,15.8,2.2,0,0.4,0,0.4,0,28,37
2010,5,20,15.9,2.5,9.2,8.8,0,0,0,0,0,28,56
2010,5,21,15,1.5,8.3,9.7,0,0,0,0,0,25,59
2010,5,22,10.5,0.8,5.7,12.3,0,0,0,0,0,2,35
2010,5,23,13.1,-0.9,6.1,11.9,0,0.2,0,0.2,0,34,41
2010,5,24,16,0.1,8.1,9.9,0,0,0,0,0,NaN,NaN
2010,5,25,16.9,3.1,10,8,0,0,0,0,0,NaN,NaN
2010,5,26,15.6,3.4,9.5,8.5,0,0,0,0,0,12,35
2010,5,27,10.7,0.4,5.6,12.4,0,28.6,1.4,30,0,NaN,NaN
2010,5,28,5.9,0.2,3.1,14.9,0,1.2,3.6,4.8,0,NaN,NaN
2010,5,29,2.5,0.1,1.3,16.7,0,3,11.8,14.8,2,35,41
2010,5,30,8.5,0.8,4.7,13.3,0,3.6,0,3.6,0,34,37
2010,5,31,9.7,3,6.4,11.6,0,0,0,0,0,NaN,NaN
2010,6,1,13,1.3,7.2,10.8,0,0,0,0,0,16,32
2010,6,2,19.5,3.9,11.7,6.3,0,0,0,0,0,NaN,NaN
2010,6,3,16.4,8.3,12.4,5.6,0,4,0,4,0,29,50
2010,6,4,16.5,3.7,10.1,7.9,0,0,0,0,0,21,37
2010,6,5,17.8,7.1,12.5,5.5,0,1.2,0,1.2,0,36,41
2010,6,6,19.6,4.4,12,6,0,0,0,0,0,NaN,NaN
2010,6,7,16.2,7.5,11.9,6.1,0,0,0,0,0,33,54
2010,6,8,16,6.7,11.4,6.6,0,2.2,0,2.2,0,33,41
2010,6,9,10.2,6.4,8.3,9.7,0,12.2,0,12.2,0,3,41
2010,6,10,7.3,4.3,5.8,12.2,0,3,0,3,0,2,46
2010,6,11,14.8,3,8.9,9.1,0,0,0,0,0,NaN,NaN
2010,6,12,22,3.4,12.7,5.3,0,0,0,0,0,18,37
2010,6,13,26.1,6.7,16.4,1.6,0,0,0,0,0,NaN,NaN
2010,6,14,20.7,7.2,14,4,0,0,0,0,0,36,44
2010,6,15,13.3,6,9.7,8.3,0,2.2,0,2.2,0,NaN,NaN
2010,6,16,11.6,8.4,10,8,0,12.6,0,12.6,0,10,39
2010,6,17,10.8,8,9.4,8.6,0,8.4,0,8.4,0,32,50
2010,6,18,17.8,9.4,13.6,4.4,0,0,0,0,0,NaN,NaN
2010,6,19,20.1,7.3,13.7,4.3,0,0,0,0,0,NaN,NaN
2010,6,20,22.6,7.2,14.9,3.1,0,0,0,0,0,NaN,NaN
2010,6,21,22.5,8.4,15.5,2.5,0,0,0,0,0,NaN,NaN
2010,6,22,20.1,11.3,15.7,2.3,0,13.2,0,13.2,0,NaN,NaN
2010,6,23,22.7,9.5,16.1,1.9,0,3.8,0,3.8,0,21,35
2010,6,24,24.7,9.2,17,1,0,0,0,0,0,28,50
2010,6,25,22.4,9.7,16.1,1.9,0,1,0,1,0,27,41
2010,6,26,21.7,9.2,15.5,2.5,0,0,0,0,0,28,32
2010,6,27,25.2,9.4,17.3,0.7,0,0,0,0,0,17,33
2010,6,28,26,14.7,20.4,0,2.4,0,0,0,0,15,35
2010,6,29,26.9,12.4,19.7,0,1.7,0,0,0,0,16,48
2010,6,30,23.5,9.9,16.7,1.3,0,0,0,0,0,28,48
2010,7,1,18.9,7.3,13.1,4.9,0,0,0,0,0,15,37
2010,7,2,17.2,7.5,12.4,5.6,0,0.6,0,0.6,0,NaN,NaN
2010,7,3,20.8,9.6,15.2,2.8,0,0,0,0,0,27,41
2010,7,4,19.3,8.4,13.9,4.1,0,2.2,0,2.2,0,27,39
2010,7,5,15.7,6.6,11.2,6.8,0,0,0,0,0,34,52
2010,7,6,21.1,7.6,14.4,3.6,0,2.2,0,2.2,0,32,46
2010,7,7,24.4,10.7,17.6,0.4,0,0,0,0,0,NaN,NaN
2010,7,8,27.2,10.9,19.1,0,1.1,0,0,0,0,NaN,NaN
2010,7,9,28.8,11.3,20.1,0,2.1,0,0,0,0,NaN,NaN
2010,7,10,20.3,12.2,16.3,1.7,0,5.2,0,5.2,0,NaN,NaN
2010,7,11,23.3,10.3,16.8,1.2,0,2.2,0,2.2,0,18,33
2010,7,12,24.1,9.1,16.6,1.4,0,13.8,0,13.8,0,34,67
2010,7,13,12.5,8.2,10.4,7.6,0,19,0,19,0,31,57
2010,7,14,21.7,11.4,16.6,1.4,0,0.2,0,0.2,0,32,52
2010,7,15,26.6,16.8,21.7,0,3.7,0,0,0,0,NaN,NaN
2010,7,16,18.6,10.6,14.6,3.4,0,11.2,0,11.2,0,35,46
2010,7,17,21.1,7.8,14.5,3.5,0,0,0,0,0,NaN,NaN
